YEAR,QUARTER,MONTH,DATE,STORE_ID,STORE_NAME,STORE_SIZE,REGION,PRODUCT_ID,BRAND,PRODUCT_CATEGORY,PRODUCT_DIVISION,PRODUCT_NAME,SELLING_PRICE_PER_UNIT,UNITS_SOLD,COST_PER_UNIT
2024,3,7,2024-07-03 0:00,54,XPLF,72961,South,154,Kryta,Beverages,Food,Item A_9,29.2799,3,16.1406
2024,3,7,2024-07-03 0:00,71,LSYH,89550,West,161,Dexon,Snacks,Food,Item F_3,5.9772,1,3.2868
2024,3,7,2024-07-04 0:00,45,IEQX,84350,West,29,Zentra,Safety Gear,Tools,Item P_6,169.3568,3,66.0843
2024,3,7,2024-07-04 0:00,11,XGOY,27482,North,30,Novex,Safety Gear,Tools,Item G_3,55.86,2,19.61
2024,3,7,2024-07-04 0:00,81,OBQH,91812,East,54,Kryta,Fitness,Sports,Item P_8,122.0383,5,51.3716
2024,3,7,2024-07-04 0:00,54,XPLF,72961,South,60,Zentra,Fitness,Sports,Item A_2,59.792,4,18.5234
2024,3,7,2024-07-04 0:00,1,MTMA,49251,North,116,Trion,Garden Tools,Gardening,Item M_2,84.0213,5,55.8505
2024,3,7,2024-07-04 0:00,71,LSYH,89550,West,125,Dexon,Plants,Gardening,Item E_8,123.2874,1,52.2918
2024,3,7,2024-07-04 0:00,46,CRYM,89860,East,138,Zentra,Pantry,Food,Item C_8,23.6845,4,12.7361
2024,3,7,2024-07-04 0:00,84,ABCX,16434,North,156,Trion,Snacks,Food,Item O_10,19.2357,4,8.2935
2024,3,7,2024-07-04 0:00,23,NAAP,81228,East,164,Trion,Snacks,Food,Item S_11,18.7704,4,6.6595
2024,3,7,2024-07-04 0:00,40,ILBC,24444,East,164,Trion,Snacks,Food,Item S_11,18.7704,3,6.6595
2024,3,7,2024-07-05 0:00,40,ILBC,24444,East,28,Kryta,Safety Gear,Tools,Item K_2,148.4195,2,78.4196
2024,3,7,2024-07-05 0:00,54,XPLF,72961,South,55,Lumix,Fitness,Sports,Item R_2,84.1194,5,40.5654
2024,3,7,2024-07-05 0:00,71,LSYH,89550,West,71,Vetra,Team Sports,Sports,Item E_4,151.1952,3,49.1722
2024,3,7,2024-07-05 0:00,84,ABCX,16434,North,74,Vetra,Team Sports,Sports,Item H_5,190.8712,4,126.6694
2024,3,7,2024-07-05 0:00,11,XGOY,27482,North,75,Lumix,Team Sports,Sports,Item O_7,82.2018,2,46.869
2024,3,7,2024-07-05 0:00,81,OBQH,91812,East,83,Lumix,Team Sports,Sports,Item R_4,71.2164,3,30.4878
2024,3,7,2024-07-05 0:00,1,MTMA,49251,North,97,Solvo,Decor,Gardening,Item N_3,43.8048,1,17.7216
2024,3,7,2024-07-05 0:00,46,CRYM,89860,East,107,Dexon,Garden Tools,Gardening,Item A_4,76.1124,2,29.0169
2024,3,7,2024-07-05 0:00,45,IEQX,84350,West,134,Fynix,Pantry,Food,Item B_5,22.8006,2,16.28
2024,3,7,2024-07-05 0:00,23,NAAP,81228,East,135,Kryta,Pantry,Food,Item J_11,21.21,3,12.6812
2024,3,7,2024-07-06 0:00,54,XPLF,72961,South,15,Trion,Shoes,Apparel,Item H,142.3125,1,72.1145
2024,3,7,2024-07-06 0:00,46,CRYM,89860,East,21,Solvo,Shoes,Apparel,Item J_5,66.5912,4,20.4568
2024,3,7,2024-07-06 0:00,11,XGOY,27482,North,37,Lumix,Power Tools,Tools,Item O_4,128.1936,4,84.8232
2024,3,7,2024-07-06 0:00,84,ABCX,16434,North,51,Dexon,Fitness,Sports,Item T_4,131.886,2,87.0705
2024,3,7,2024-07-06 0:00,81,OBQH,91812,East,68,Lumix,Team Sports,Sports,Item T_5,167.7288,3,88.1382
2024,3,7,2024-07-06 0:00,23,NAAP,81228,East,69,Novex,Team Sports,Sports,Item O_6,188.13,4,79.14
2024,3,7,2024-07-06 0:00,40,ILBC,24444,East,127,Trion,Plants,Gardening,Item P_10,152.5194,4,52.0125
2024,3,7,2024-07-06 0:00,45,IEQX,84350,West,144,Quanta,Beverages,Food,Item A_8,11.6596,3,6.468
2024,3,7,2024-07-06 0:00,71,LSYH,89550,West,145,Trion,Beverages,Food,Item J_12,6.0192,2,3.4105
2024,3,7,2024-07-06 0:00,1,MTMA,49251,North,149,Kryta,Beverages,Food,Item J_13,14.1299,4,5.194
2024,3,7,2024-07-07 0:00,84,ABCX,16434,North,51,Dexon,Fitness,Sports,Item T_4,131.886,2,87.0705
2024,3,7,2024-07-07 0:00,46,CRYM,89860,East,61,Solvo,Fitness,Sports,Item M,137.3216,3,65.936
2024,3,7,2024-07-07 0:00,40,ILBC,24444,East,67,Novex,Team Sports,Sports,Item H_4,159.89,4,105.35
2024,3,7,2024-07-07 0:00,45,IEQX,84350,West,84,Lumix,Team Sports,Sports,Item H_7,126.6126,5,50.2554
2024,3,7,2024-07-07 0:00,11,XGOY,27482,North,87,Solvo,Decor,Gardening,Item E_6,192.5664,5,93.8288
2024,3,7,2024-07-07 0:00,23,NAAP,81228,East,95,Fynix,Decor,Gardening,Item D_6,21.7618,3,7.876
2024,3,7,2024-07-07 0:00,71,LSYH,89550,West,119,Quanta,Plants,Gardening,Item L_4,141.3572,3,65.016
2024,3,7,2024-07-07 0:00,81,OBQH,91812,East,145,Trion,Beverages,Food,Item J_12,6.0192,3,3.4105
2024,3,7,2024-07-07 0:00,54,XPLF,72961,South,151,Quanta,Beverages,Food,Item E_9,27.8512,3,18.9735
2024,3,7,2024-07-07 0:00,1,MTMA,49251,North,162,Trion,Snacks,Food,Item B_6,21.9285,3,11.4855
2024,3,7,2024-07-08 0:00,11,XGOY,27482,North,14,Trion,Shoes,Apparel,Item S,255.915,3,125.856
2024,3,7,2024-07-08 0:00,46,CRYM,89860,East,21,Solvo,Shoes,Apparel,Item J_5,66.5912,3,20.4568
2024,3,7,2024-07-08 0:00,71,LSYH,89550,West,38,Zentra,Power Tools,Tools,Item E_3,153.6008,2,64.8521
2024,3,7,2024-07-08 0:00,40,ILBC,24444,East,55,Lumix,Fitness,Sports,Item R_2,84.1194,5,40.5654
2024,3,7,2024-07-08 0:00,81,OBQH,91812,East,99,Solvo,Decor,Gardening,Item A_3,169.2496,3,95.836
2024,3,7,2024-07-08 0:00,84,ABCX,16434,North,105,Dexon,Decor,Gardening,Item Q_5,112.0674,5,53.7075
2024,3,7,2024-07-08 0:00,54,XPLF,72961,South,111,Kryta,Garden Tools,Gardening,Item D_8,25.149,4,14.0728
2024,3,7,2024-07-08 0:00,45,IEQX,84350,West,124,Kryta,Plants,Gardening,Item S_6,29.0476,2,19.6784
2024,3,7,2024-07-08 0:00,23,NAAP,81228,East,128,Dexon,Pantry,Food,Item B_4,20.4102,5,7.9893
2024,3,7,2024-07-08 0:00,1,MTMA,49251,North,144,Quanta,Beverages,Food,Item A_8,11.6596,1,6.468
2024,3,7,2024-07-09 0:00,11,XGOY,27482,North,21,Solvo,Shoes,Apparel,Item J_5,66.5912,4,20.4568
2024,3,7,2024-07-09 0:00,81,OBQH,91812,East,30,Novex,Safety Gear,Tools,Item G_3,55.86,4,19.61
2024,3,7,2024-07-09 0:00,40,ILBC,24444,East,46,Kryta,Power Tools,Tools,Item G_4,117.4428,2,74.3918
2024,3,7,2024-07-09 0:00,45,IEQX,84350,West,48,Vetra,Power Tools,Tools,Item T_3,164.632,4,53.8999
2024,3,7,2024-07-09 0:00,1,MTMA,49251,North,63,Quanta,Fitness,Sports,Item G_5,88.2607,1,48.3945
2024,3,7,2024-07-09 0:00,23,NAAP,81228,East,71,Vetra,Team Sports,Sports,Item E_4,151.1952,5,49.1722
2024,3,7,2024-07-09 0:00,54,XPLF,72961,South,84,Lumix,Team Sports,Sports,Item H_7,126.6126,1,50.2554
2024,3,7,2024-07-09 0:00,46,CRYM,89860,East,108,Quanta,Garden Tools,Gardening,Item E_7,116.6578,3,42.4095
2024,3,7,2024-07-09 0:00,71,LSYH,89550,West,116,Trion,Garden Tools,Gardening,Item M_2,84.0213,3,55.8505
2024,3,7,2024-07-09 0:00,84,ABCX,16434,North,126,Zentra,Plants,Gardening,Item C_7,13.029,1,4.8177
2024,3,7,2024-07-10 0:00,40,ILBC,24444,East,60,Zentra,Fitness,Sports,Item A_2,59.792,1,18.5234
2024,3,7,2024-07-10 0:00,71,LSYH,89550,West,69,Novex,Team Sports,Sports,Item O_6,188.13,5,79.14
2024,3,7,2024-07-10 0:00,46,CRYM,89860,East,94,Novex,Decor,Gardening,Item S_4,95.88,5,52.58
2024,3,7,2024-07-10 0:00,45,IEQX,84350,West,96,Fynix,Decor,Gardening,Item T_6,27.8038,3,9.328
2024,3,7,2024-07-10 0:00,1,MTMA,49251,North,120,Trion,Plants,Gardening,Item F_2,28.7199,1,12.559
2024,3,7,2024-07-10 0:00,54,XPLF,72961,South,125,Dexon,Plants,Gardening,Item E_8,123.2874,2,52.2918
2024,3,7,2024-07-10 0:00,23,NAAP,81228,East,129,Dexon,Pantry,Food,Item N_5,17.6154,4,7.227
2024,3,7,2024-07-10 0:00,11,XGOY,27482,North,140,Quanta,Pantry,Food,Item D_9,27.3671,5,8.6835
2024,3,7,2024-07-10 0:00,84,ABCX,16434,North,146,Vetra,Beverages,Food,Item P_12,6.448,2,2.1321
2024,3,7,2024-07-10 0:00,81,OBQH,91812,East,163,Lumix,Snacks,Food,Item B_7,18.054,2,5.559
2024,3,7,2024-07-11 0:00,40,ILBC,24444,East,36,Solvo,Power Tools,Tools,Item R,30.4928,1,20.1968
2024,3,7,2024-07-11 0:00,11,XGOY,27482,North,48,Vetra,Power Tools,Tools,Item T_3,164.632,4,53.8999
2024,3,7,2024-07-11 0:00,46,CRYM,89860,East,68,Lumix,Team Sports,Sports,Item T_5,167.7288,2,88.1382
2024,3,7,2024-07-11 0:00,23,NAAP,81228,East,97,Solvo,Decor,Gardening,Item N_3,43.8048,4,17.7216
2024,3,7,2024-07-11 0:00,84,ABCX,16434,North,99,Solvo,Decor,Gardening,Item A_3,169.2496,4,95.836
2024,3,7,2024-07-11 0:00,45,IEQX,84350,West,103,Fynix,Decor,Gardening,Item J_10,112.4978,1,48.642
2024,3,7,2024-07-11 0:00,1,MTMA,49251,North,120,Trion,Plants,Gardening,Item F_2,28.7199,2,12.559
2024,3,7,2024-07-11 0:00,54,XPLF,72961,South,130,Quanta,Pantry,Food,Item S_7,14.6878,3,10.332
2024,3,7,2024-07-11 0:00,81,OBQH,91812,East,135,Kryta,Pantry,Food,Item J_11,21.21,4,12.6812
2024,3,7,2024-07-11 0:00,71,LSYH,89550,West,164,Trion,Snacks,Food,Item S_11,18.7704,3,6.6595
2024,3,7,2024-07-12 0:00,84,ABCX,16434,North,25,Trion,Safety Gear,Tools,Item P_5,79.5267,4,32.4805
2024,3,7,2024-07-12 0:00,40,ILBC,24444,East,61,Solvo,Fitness,Sports,Item M,137.3216,4,65.936
2024,3,7,2024-07-12 0:00,46,CRYM,89860,East,66,Kryta,Fitness,Sports,Item B,145.8339,3,93.8938
2024,3,7,2024-07-12 0:00,1,MTMA,49251,North,69,Novex,Team Sports,Sports,Item O_6,188.13,4,79.14
2024,3,7,2024-07-12 0:00,81,OBQH,91812,East,77,Quanta,Team Sports,Sports,Item P_9,97.5822,4,41.5485
2024,3,7,2024-07-12 0:00,45,IEQX,84350,West,92,Lumix,Decor,Gardening,Item C_4,129.132,2,67.0038
2024,3,7,2024-07-12 0:00,71,LSYH,89550,West,102,Vetra,Decor,Gardening,Item Q_4,61.8176,3,32.754
2024,3,7,2024-07-12 0:00,23,NAAP,81228,East,104,Trion,Decor,Gardening,Item D_7,114.2262,4,68.191
2024,3,7,2024-07-12 0:00,54,XPLF,72961,South,105,Dexon,Decor,Gardening,Item Q_5,112.0674,5,53.7075
2024,3,7,2024-07-12 0:00,11,XGOY,27482,North,137,Fynix,Pantry,Food,Item R_6,15.2958,4,9.812
2024,3,7,2024-07-13 0:00,46,CRYM,89860,East,6,Lumix,Shirts,Apparel,Item G,200.3382,1,79.815
2024,3,7,2024-07-13 0:00,54,XPLF,72961,South,42,Solvo,Power Tools,Tools,Item I_4,109.0648,5,68.3904
2024,3,7,2024-07-13 0:00,23,NAAP,81228,East,49,Solvo,Power Tools,Tools,Item K_3,95.5448,2,29.2552
2024,3,7,2024-07-13 0:00,11,XGOY,27482,North,88,Zentra,Decor,Gardening,Item I_6,56.9741,4,26.8963
2024,3,7,2024-07-13 0:00,71,LSYH,89550,West,97,Solvo,Decor,Gardening,Item N_3,43.8048,3,17.7216
2024,3,7,2024-07-13 0:00,81,OBQH,91812,East,130,Quanta,Pantry,Food,Item S_7,14.6878,1,10.332
2024,3,7,2024-07-13 0:00,45,IEQX,84350,West,132,Trion,Pantry,Food,Item G_9,14.4342,1,9.576
2024,3,7,2024-07-13 0:00,1,MTMA,49251,North,133,Vetra,Pantry,Food,Item A_7,20.7272,3,11.7832
2024,3,7,2024-07-13 0:00,40,ILBC,24444,East,140,Quanta,Pantry,Food,Item D_9,27.3671,2,8.6835
2024,3,7,2024-07-13 0:00,84,ABCX,16434,North,152,Zentra,Beverages,Food,Item S_10,8.5547,2,2.5957
2024,3,7,2024-07-14 0:00,81,OBQH,91812,East,22,Lumix,Shoes,Apparel,Item S_2,69.87,3,30.5286
2024,3,7,2024-07-14 0:00,46,CRYM,89860,East,27,Fynix,Safety Gear,Tools,Item O_2,193.5454,5,124.685
2024,3,7,2024-07-14 0:00,40,ILBC,24444,East,34,Novex,Safety Gear,Tools,Item O_3,70.82,5,23.35
2024,3,7,2024-07-14 0:00,54,XPLF,72961,South,46,Kryta,Power Tools,Tools,Item G_4,117.4428,2,74.3918
2024,3,7,2024-07-14 0:00,1,MTMA,49251,North,51,Dexon,Fitness,Sports,Item T_4,131.886,1,87.0705
2024,3,7,2024-07-14 0:00,45,IEQX,84350,West,53,Vetra,Fitness,Sports,Item O_5,53.9344,2,34.9582
2024,3,7,2024-07-14 0:00,23,NAAP,81228,East,61,Solvo,Fitness,Sports,Item M,137.3216,5,65.936
2024,3,7,2024-07-14 0:00,84,ABCX,16434,North,112,Quanta,Garden Tools,Gardening,Item N_4,175.2854,2,77.7315
2024,3,7,2024-07-14 0:00,71,LSYH,89550,West,117,Fynix,Plants,Gardening,Item O_9,68.635,5,29.051
2024,3,7,2024-07-14 0:00,11,XGOY,27482,North,144,Quanta,Beverages,Food,Item A_8,11.6596,2,6.468
2024,3,7,2024-07-15 0:00,54,XPLF,72961,South,1,Zentra,Shirts,Apparel,Item P,190.2436,5,106.1813
2024,3,7,2024-07-15 0:00,46,CRYM,89860,East,4,Quanta,Shirts,Apparel,Item I,250.7329,3,171.528
2024,3,7,2024-07-15 0:00,84,ABCX,16434,North,5,Vetra,Shirts,Apparel,Item P_3,134.16,2,59.946
2024,3,7,2024-07-15 0:00,23,NAAP,81228,East,7,Fynix,Shirts,Apparel,Item F,67.681,2,48.73
2024,3,7,2024-07-15 0:00,71,LSYH,89550,West,18,Vetra,Shoes,Apparel,Item J_4,254.3528,3,90.0735
2024,3,7,2024-07-15 0:00,11,XGOY,27482,North,22,Lumix,Shoes,Apparel,Item S_2,69.87,5,30.5286
2024,3,7,2024-07-15 0:00,81,OBQH,91812,East,64,Dexon,Fitness,Sports,Item G_6,70.6962,2,34.2441
2024,3,7,2024-07-15 0:00,40,ILBC,24444,East,77,Quanta,Team Sports,Sports,Item P_9,97.5822,4,41.5485
2024,3,7,2024-07-15 0:00,1,MTMA,49251,North,96,Fynix,Decor,Gardening,Item T_6,27.8038,3,9.328
2024,3,7,2024-07-15 0:00,45,IEQX,84350,West,157,Quanta,Snacks,Food,Item N_7,11.9583,5,4.284
2024,3,7,2024-07-16 0:00,45,IEQX,84350,West,7,Fynix,Shirts,Apparel,Item F,67.681,2,48.73
2024,3,7,2024-07-16 0:00,84,ABCX,16434,North,10,Kryta,Shirts,Apparel,Item J,205.0603,3,135.828
2024,3,7,2024-07-16 0:00,11,XGOY,27482,North,20,Dexon,Shoes,Apparel,Item P_4,200.6136,1,106.8111
2024,3,7,2024-07-16 0:00,54,XPLF,72961,South,49,Solvo,Power Tools,Tools,Item K_3,95.5448,2,29.2552
2024,3,7,2024-07-16 0:00,46,CRYM,89860,East,56,Vetra,Fitness,Sports,Item K_4,118.0608,2,51.6339
2024,3,7,2024-07-16 0:00,81,OBQH,91812,East,60,Zentra,Fitness,Sports,Item A_2,59.792,4,18.5234
2024,3,7,2024-07-16 0:00,23,NAAP,81228,East,74,Vetra,Team Sports,Sports,Item H_5,190.8712,2,126.6694
2024,3,7,2024-07-16 0:00,40,ILBC,24444,East,93,Lumix,Decor,Gardening,Item D_5,145.4622,3,48.1134
2024,3,7,2024-07-16 0:00,1,MTMA,49251,North,106,Lumix,Garden Tools,Gardening,Item I_7,157.1922,1,80.1618
2024,3,7,2024-07-16 0:00,71,LSYH,89550,West,151,Quanta,Beverages,Food,Item E_9,27.8512,2,18.9735
2024,3,7,2024-07-17 0:00,46,CRYM,89860,East,17,Kryta,Shoes,Apparel,Item J_3,234.1281,5,127.1158
2024,3,7,2024-07-17 0:00,45,IEQX,84350,West,18,Vetra,Shoes,Apparel,Item J_4,254.3528,2,90.0735
2024,3,7,2024-07-17 0:00,84,ABCX,16434,North,23,Trion,Shoes,Apparel,Item O,114.5529,5,52.1455
2024,3,7,2024-07-17 0:00,81,OBQH,91812,East,52,Dexon,Fitness,Sports,Item P_7,188.2104,4,115.2261
2024,3,7,2024-07-17 0:00,1,MTMA,49251,North,68,Lumix,Team Sports,Sports,Item T_5,167.7288,4,88.1382
2024,3,7,2024-07-17 0:00,23,NAAP,81228,East,86,Zentra,Decor,Gardening,Item K_7,175.2047,1,68.9527
2024,3,7,2024-07-17 0:00,71,LSYH,89550,West,93,Lumix,Decor,Gardening,Item D_5,145.4622,5,48.1134
2024,3,7,2024-07-17 0:00,40,ILBC,24444,East,97,Solvo,Decor,Gardening,Item N_3,43.8048,2,17.7216
2024,3,7,2024-07-17 0:00,11,XGOY,27482,North,110,Solvo,Garden Tools,Gardening,Item C_5,35.9944,3,24.544
2024,3,7,2024-07-17 0:00,54,XPLF,72961,South,127,Trion,Plants,Gardening,Item P_10,152.5194,1,52.0125
2024,3,7,2024-07-18 0:00,40,ILBC,24444,East,2,Novex,Shirts,Apparel,Item P_2,217.85,4,114.86
2024,3,7,2024-07-18 0:00,46,CRYM,89860,East,2,Novex,Shirts,Apparel,Item P_2,217.85,3,114.86
2024,3,7,2024-07-18 0:00,81,OBQH,91812,East,31,Fynix,Safety Gear,Tools,Item C,102.5868,1,53.262
2024,3,7,2024-07-18 0:00,84,ABCX,16434,North,31,Fynix,Safety Gear,Tools,Item C,102.5868,4,53.262
2024,3,7,2024-07-18 0:00,45,IEQX,84350,West,40,Novex,Power Tools,Tools,Item H_3,36.51,4,12.93
2024,3,7,2024-07-18 0:00,71,LSYH,89550,West,56,Vetra,Fitness,Sports,Item K_4,118.0608,4,51.6339
2024,3,7,2024-07-18 0:00,23,NAAP,81228,East,77,Quanta,Team Sports,Sports,Item P_9,97.5822,5,41.5485
2024,3,7,2024-07-18 0:00,1,MTMA,49251,North,101,Kryta,Decor,Gardening,Item O_8,77.5579,4,35.6524
2024,3,7,2024-07-18 0:00,11,XGOY,27482,North,132,Trion,Pantry,Food,Item G_9,14.4342,3,9.576
2024,3,7,2024-07-18 0:00,54,XPLF,72961,South,132,Trion,Pantry,Food,Item G_9,14.4342,5,9.576
2024,3,7,2024-07-19 0:00,81,OBQH,91812,East,22,Lumix,Shoes,Apparel,Item S_2,69.87,5,30.5286
2024,3,7,2024-07-19 0:00,46,CRYM,89860,East,35,Lumix,Safety Gear,Tools,Item I_2,93.1974,1,35.7408
2024,3,7,2024-07-19 0:00,11,XGOY,27482,North,77,Quanta,Team Sports,Sports,Item P_9,97.5822,1,41.5485
2024,3,7,2024-07-19 0:00,1,MTMA,49251,North,82,Fynix,Team Sports,Sports,Item J_7,79.8074,1,55.44
2024,3,7,2024-07-19 0:00,45,IEQX,84350,West,82,Fynix,Team Sports,Sports,Item J_7,79.8074,4,55.44
2024,3,7,2024-07-19 0:00,84,ABCX,16434,North,82,Fynix,Team Sports,Sports,Item J_7,79.8074,5,55.44
2024,3,7,2024-07-19 0:00,23,NAAP,81228,East,84,Lumix,Team Sports,Sports,Item H_7,126.6126,4,50.2554
2024,3,7,2024-07-19 0:00,40,ILBC,24444,East,91,Zentra,Decor,Gardening,Item B_3,30.4414,3,13.6552
2024,3,7,2024-07-19 0:00,54,XPLF,72961,South,131,Zentra,Pantry,Food,Item P_11,19.7859,3,6.5347
2024,3,7,2024-07-19 0:00,71,LSYH,89550,West,150,Kryta,Beverages,Food,Item K_10,8.0396,1,2.842
2024,3,7,2024-07-20 0:00,40,ILBC,24444,East,15,Trion,Shoes,Apparel,Item H,142.3125,2,72.1145
2024,3,7,2024-07-20 0:00,46,CRYM,89860,East,87,Solvo,Decor,Gardening,Item E_6,192.5664,5,93.8288
2024,3,7,2024-07-20 0:00,1,MTMA,49251,North,99,Solvo,Decor,Gardening,Item A_3,169.2496,2,95.836
2024,3,7,2024-07-20 0:00,84,ABCX,16434,North,99,Solvo,Decor,Gardening,Item A_3,169.2496,3,95.836
2024,3,7,2024-07-20 0:00,11,XGOY,27482,North,100,Novex,Decor,Gardening,Item J_9,17.05,4,9.38
2024,3,7,2024-07-20 0:00,81,OBQH,91812,East,115,Zentra,Garden Tools,Gardening,Item C_6,201.6061,3,119.3517
2024,3,7,2024-07-20 0:00,45,IEQX,84350,West,116,Trion,Garden Tools,Gardening,Item M_2,84.0213,5,55.8505
2024,3,7,2024-07-20 0:00,23,NAAP,81228,East,130,Quanta,Pantry,Food,Item S_7,14.6878,4,10.332
2024,3,7,2024-07-20 0:00,71,LSYH,89550,West,136,Lumix,Pantry,Food,Item H_8,14.892,1,8.6394
2024,3,7,2024-07-20 0:00,54,XPLF,72961,South,153,Lumix,Beverages,Food,Item D_10,25.2042,2,10.5774
2024,3,7,2024-07-21 0:00,71,LSYH,89550,West,1,Zentra,Shirts,Apparel,Item P,190.2436,1,106.1813
2024,3,7,2024-07-21 0:00,11,XGOY,27482,North,4,Quanta,Shirts,Apparel,Item I,250.7329,5,171.528
2024,3,7,2024-07-21 0:00,54,XPLF,72961,South,13,Zentra,Shoes,Apparel,Item E,124.3007,1,52.8331
2024,3,7,2024-07-21 0:00,45,IEQX,84350,West,71,Vetra,Team Sports,Sports,Item E_4,151.1952,5,49.1722
2024,3,7,2024-07-21 0:00,84,ABCX,16434,North,73,Fynix,Team Sports,Sports,Item K_6,204.2302,5,117.975
2024,3,7,2024-07-21 0:00,23,NAAP,81228,East,84,Lumix,Team Sports,Sports,Item H_7,126.6126,1,50.2554
2024,3,7,2024-07-21 0:00,46,CRYM,89860,East,94,Novex,Decor,Gardening,Item S_4,95.88,2,52.58
2024,3,7,2024-07-21 0:00,40,ILBC,24444,East,118,Zentra,Plants,Gardening,Item A_6,73.6694,2,49.0153
2024,3,7,2024-07-21 0:00,81,OBQH,91812,East,135,Kryta,Pantry,Food,Item J_11,21.21,1,12.6812
2024,3,7,2024-07-21 0:00,1,MTMA,49251,North,140,Quanta,Pantry,Food,Item D_9,27.3671,2,8.6835
2024,3,7,2024-07-22 0:00,23,NAAP,81228,East,30,Novex,Safety Gear,Tools,Item G_3,55.86,4,19.61
2024,3,7,2024-07-22 0:00,71,LSYH,89550,West,57,Quanta,Fitness,Sports,Item I_5,177.4381,3,119.154
2024,3,7,2024-07-22 0:00,45,IEQX,84350,West,63,Quanta,Fitness,Sports,Item G_5,88.2607,4,48.3945
2024,3,7,2024-07-22 0:00,54,XPLF,72961,South,70,Kryta,Team Sports,Sports,Item S_3,183.517,3,87.1808
2024,3,7,2024-07-22 0:00,84,ABCX,16434,North,81,Fynix,Team Sports,Sports,Item G_7,163.7382,2,64.966
2024,3,7,2024-07-22 0:00,1,MTMA,49251,North,96,Fynix,Decor,Gardening,Item T_6,27.8038,5,9.328
2024,3,7,2024-07-22 0:00,46,CRYM,89860,East,104,Trion,Decor,Gardening,Item D_7,114.2262,3,68.191
2024,3,7,2024-07-22 0:00,11,XGOY,27482,North,107,Dexon,Garden Tools,Gardening,Item A_4,76.1124,1,29.0169
2024,3,7,2024-07-22 0:00,40,ILBC,24444,East,129,Dexon,Pantry,Food,Item N_5,17.6154,4,7.227
2024,3,7,2024-07-22 0:00,81,OBQH,91812,East,158,Kryta,Snacks,Food,Item K_11,23.2603,3,11.3582
2024,3,7,2024-07-23 0:00,54,XPLF,72961,South,3,Novex,Shirts,Apparel,Item Q,224.01,2,135.27
2024,3,7,2024-07-23 0:00,23,NAAP,81228,East,4,Quanta,Shirts,Apparel,Item I,250.7329,1,171.528
2024,3,7,2024-07-23 0:00,84,ABCX,16434,North,6,Lumix,Shirts,Apparel,Item G,200.3382,5,79.815
2024,3,7,2024-07-23 0:00,81,OBQH,91812,East,27,Fynix,Safety Gear,Tools,Item O_2,193.5454,4,124.685
2024,3,7,2024-07-23 0:00,45,IEQX,84350,West,75,Lumix,Team Sports,Sports,Item O_7,82.2018,2,46.869
2024,3,7,2024-07-23 0:00,46,CRYM,89860,East,83,Lumix,Team Sports,Sports,Item R_4,71.2164,4,30.4878
2024,3,7,2024-07-23 0:00,71,LSYH,89550,West,94,Novex,Decor,Gardening,Item S_4,95.88,5,52.58
2024,3,7,2024-07-23 0:00,11,XGOY,27482,North,130,Quanta,Pantry,Food,Item S_7,14.6878,5,10.332
2024,3,7,2024-07-23 0:00,40,ILBC,24444,East,146,Vetra,Beverages,Food,Item P_12,6.448,1,2.1321
2024,3,7,2024-07-23 0:00,1,MTMA,49251,North,148,Quanta,Beverages,Food,Item K_9,13.8947,3,5.4285
2024,3,7,2024-07-24 0:00,11,XGOY,27482,North,3,Novex,Shirts,Apparel,Item Q,224.01,3,135.27
2024,3,7,2024-07-24 0:00,81,OBQH,91812,East,14,Trion,Shoes,Apparel,Item S,255.915,1,125.856
2024,3,7,2024-07-24 0:00,1,MTMA,49251,North,22,Lumix,Shoes,Apparel,Item S_2,69.87,3,30.5286
2024,3,7,2024-07-24 0:00,46,CRYM,89860,East,26,Quanta,Safety Gear,Tools,Item D,16.2019,4,7.3605
2024,3,7,2024-07-24 0:00,45,IEQX,84350,West,45,Novex,Power Tools,Tools,Item L,85.96,5,45.13
2024,3,7,2024-07-24 0:00,84,ABCX,16434,North,61,Solvo,Fitness,Sports,Item M,137.3216,2,65.936
2024,3,7,2024-07-24 0:00,54,XPLF,72961,South,72,Solvo,Team Sports,Sports,Item E_5,138.0496,3,89.4608
2024,3,7,2024-07-24 0:00,71,LSYH,89550,West,93,Lumix,Decor,Gardening,Item D_5,145.4622,3,48.1134
2024,3,7,2024-07-24 0:00,23,NAAP,81228,East,121,Fynix,Plants,Gardening,Item I_8,95.7922,4,56.419
2024,3,7,2024-07-24 0:00,40,ILBC,24444,East,159,Lumix,Snacks,Food,Item H_9,22.593,2,11.526
2024,3,7,2024-07-25 0:00,71,LSYH,89550,West,3,Novex,Shirts,Apparel,Item Q,224.01,2,135.27
2024,3,7,2024-07-25 0:00,11,XGOY,27482,North,10,Kryta,Shirts,Apparel,Item J,205.0603,2,135.828
2024,3,7,2024-07-25 0:00,23,NAAP,81228,East,14,Trion,Shoes,Apparel,Item S,255.915,3,125.856
2024,3,7,2024-07-25 0:00,84,ABCX,16434,North,16,Zentra,Shoes,Apparel,Item H_2,194.5765,2,88.8295
2024,3,7,2024-07-25 0:00,54,XPLF,72961,South,24,Solvo,Safety Gear,Tools,Item J_6,42.7336,1,19.24
2024,3,7,2024-07-25 0:00,1,MTMA,49251,North,52,Dexon,Fitness,Sports,Item P_7,188.2104,5,115.2261
